  8481880  72714621 426153544 total
     4525     24171    137184 base_dades/etext98/2ws1810.txt
     4407     23430    137046 base_dades/etext98/2ws0910.txt
     2301     22666    135973 base_dades/etext05/8rinc10.txt
     4619     23320    134591 base_dades/etext98/1ws4710.txt
     3463     22045    134019 base_dades/etext00/bgita10.txt
     3502     22498    133685 base_dades/etext97/tiobe10.txt
     4937     22756    133324 base_dades/etext98/2ws2410.txt
     4883     23111    131950 base_dades/etext98/2ws2810.txt
     3337     21355    128988 base_dades/etext97/drfst10.txt
     2730     23440    128220 base_dades/etext00/mpolo10.txt
     4757     21611    128038 base_dades/etext98/2ws3710.txt
     2822     23383    128010 base_dades/etext98/anthm10z.txt
     4912     19662    127561 base_dades/etext04/8gs3410.txt
     2792     22992    127122 base_dades/etext98/potww10.txt
     4186     22085    126692 base_dades/etext05/tfgtv10.txt
     2240     19243    126621 base_dades/etext04/8lndp10.txt
     4439     21545    125423 base_dades/etext98/2ws3810.txt
     2291     21251    123667 base_dades/etext04/poeti10.txt
     2931     19833    120175 base_dades/etext04/swoop10.txt
     4452     20055    120027 base_dades/etext98/2ws3410.txt
     4541     20282    117757 base_dades/etext98/2ws1110.txt
     3106     20829    116206 base_dades/etext99/cndrl10.txt
     2202     19785    115539 base_dades/etext97/2spne10.txt
     1997     19751    115005 base_dades/etext96/areop10.txt
     4188     19333    114797 base_dades/etext98/2ws4110.txt
     4105     19532    114562 base_dades/etext98/2ws3910.txt
     3760     19105    111410 base_dades/etext98/2ws1710.txt
     2921     19586    110620 base_dades/etext97/wssnt10.txt
     2639     18403    104130 base_dades/etext99/vanya10.txt
     3494     18041    103902 base_dades/etext98/2ws0610.txt
     2321     17356    103324 base_dades/etext93/rgain10.txt
     1746     17124    103042 base_dades/etext00/sffrg10.txt
     1860     17059    102918 base_dades/etext03/pmbrb10.txt
     2494     16987    100862 base_dades/etext98/2ws0810.txt
     1648     18004     99817 base_dades/etext99/pplgy10.txt
     2193     17951     99204 base_dades/etext97/hpaot10.txt
     3098     16634     99122 base_dades/etext05/8frog10.txt
     2888     17220     99014 base_dades/etext01/cloud10.txt
     3269     17217     97907 base_dades/etext99/1ws4910.txt
     2304     17058     97767 base_dades/etext04/smtlc10.txt
     1829     17648     97226 base_dades/etext98/ppikg10.txt
     1821     15592     94384 base_dades/etext97/1spne10.txt
     1607     16147     93962 base_dades/etext97/slman10.txt
     2484     16586     93887 base_dades/etext05/7king10.txt
     1926     15558     93703 base_dades/etext04/whwar10.txt
     1845     15463     92181 base_dades/etext00/rlchn10.txt
     4326     15010     92180 base_dades/etext01/2mlyd10.txt
     1756     15112     90966 base_dades/etext99/brtns10.txt
     1573     15002     89862 base_dades/etext04/vampy10.txt
     1866     13808     89589 base_dades/etext93/manif12.txt
     1664     14440     88882 base_dades/etext04/8phil10.txt
     1552     14145     84155 base_dades/etext92/sleep11.txt
     1719     12586     82072 base_dades/etext96/prjtr10.txt
     2484     13061     81561 base_dades/etext99/fldct10.txt
     1407     13563     80678 base_dades/etext01/tctgr10.txt
     2470     13251     79293 base_dades/etext04/7mynr10.txt
     1401     13086     78573 base_dades/etext04/arjpl10.txt
     2488     13140     77670 base_dades/etext98/msprs10.txt
     1398     12008     74589 base_dades/etext04/pengl10.txt
     1743      3990     73702 base_dades/etext01/vazov10.txt
     1352     12159     72208 base_dades/etext97/5spne10.txt
     1700     11908     71457 base_dades/etext97/wsvns10.txt
     1626     11466     71355 base_dades/etext05/esycr10.txt
     1253     11091     67595 base_dades/etext00/oroos10.txt
     1333     11650     67208 base_dades/etext93/civil11.txt
     3026     10565     65379 base_dades/etext01/1mlyd10.txt
     1256      9138     56136 base_dades/etext05/8ldvn10.txt
     1130      9629     55553 base_dades/etext02/mthts11.txt
     1632      8684     53947 base_dades/etext95/kswom10.txt
     1070      8571     53482 base_dades/etext01/thx1010.txt
      964      8470     48370 base_dades/etext99/crito10.txt
     1072      8038     46470 base_dades/etext00/lstbw10.txt
      899      6721     45930 base_dades/etext04/8rdsl10.txt
      853      7702     44943 base_dades/etext04/btbst10.txt
     1203      7983     44639 base_dades/etext99/ylwlp10.txt
     1759      7477     43703 base_dades/etext99/sinex10.txt
      870      6847     42538 base_dades/etext04/conra10.txt
      950      6661     40067 base_dades/etext02/bribe10.txt
      753      6679     38264 base_dades/etext02/mtdtl11.txt
      803      5979     36641 base_dades/etext90/const11.txt
      689      5531     32830 base_dades/etext95/owlcr10.txt
     1079      5574     32174 base_dades/etext94/rime10.txt
     1408      5317     31186 base_dades/etext97/nnsns10.txt
      624      5168     30969 base_dades/etext97/mdprp10.txt
      839      4812     28320 base_dades/etext03/fgths10.txt
      683      4524     27267 base_dades/etext98/2ws4410.txt
      558      3890     24682 base_dades/etext90/when12.txt
      554      3529     21267 base_dades/etext98/2ws4510.txt
      423      2411     16875 base_dades/etext04/kknta10.txt
      384      2384     15355 base_dades/etext05/bib0010h/Readme.txt
      285      2550     15273 base_dades/etext90/liber11.txt
      393      2326     14713 base_dades/etext98/2ws2710.txt
      267      1790     11240 base_dades/etext90/bill11.txt
